name1,name2,date,target,pred
Adygea_Republic__Russia,XXX,2020.08.27,3346.00000000,3405.25268555
Adygea_Republic__Russia,XXX,2020.08.26,3327.00000000,3374.10400391
Adygea_Republic__Russia,XXX,2020.08.25,3308.00000000,3362.80957031
Adygea_Republic__Russia,XXX,2020.08.24,3291.00000000,3354.42309570
Adygea_Republic__Russia,XXX,2020.08.23,3273.00000000,3347.53735352
Adygea_Republic__Russia,XXX,2020.08.22,3254.00000000,3330.58740234
Adygea_Republic__Russia,XXX,2020.08.21,3234.00000000,3289.46264648
Adygea_Republic__Russia,XXX,2020.08.20,3214.00000000,3293.27465820
Adygea_Republic__Russia,XXX,2020.08.19,3195.00000000,3300.69042969
Adygea_Republic__Russia,XXX,2020.08.18,3179.00000000,3248.52465820
Adygea_Republic__Russia,XXX,2020.08.17,3161.00000000,3258.64453125
Adygea_Republic__Russia,XXX,2020.08.16,3144.00000000,3234.66821289
Adygea_Republic__Russia,XXX,2020.08.15,3129.00000000,3189.68090820
Adygea_Republic__Russia,XXX,2020.08.14,3113.00000000,3192.48803711
Adygea_Republic__Russia,XXX,2020.08.13,3095.00000000,3196.71264648
Adygea_Republic__Russia,XXX,2020.08.12,3076.00000000,3162.59741211
Adygea_Republic__Russia,XXX,2020.08.11,3055.00000000,3096.51928711
Adygea_Republic__Russia,XXX,2020.08.10,3035.00000000,3125.85424805
Adygea_Republic__Russia,XXX,2020.08.09,3016.00000000,3083.87304688
Adygea_Republic__Russia,XXX,2020.08.08,2995.00000000,3026.27368164
Adygea_Republic__Russia,XXX,2020.08.07,2975.00000000,3013.25585938
Adygea_Republic__Russia,XXX,2020.08.06,2955.00000000,2974.61694336
Adygea_Republic__Russia,XXX,2020.08.05,2930.00000000,2978.94580078
Adygea_Republic__Russia,XXX,2020.08.04,2906.00000000,2947.97290039
Adygea_Republic__Russia,XXX,2020.08.03,2880.00000000,2884.08959961
Adygea_Republic__Russia,XXX,2020.08.02,2855.00000000,2893.72607422
Adygea_Republic__Russia,XXX,2020.08.01,2830.00000000,2834.95410156
Adygea_Republic__Russia,XXX,2020.07.31,2803.00000000,2827.42871094
Adygea_Republic__Russia,XXX,2020.07.30,2775.00000000,2772.07690430
Adygea_Republic__Russia,XXX,2020.07.29,2747.00000000,2739.43188477
Adygea_Republic__Russia,XXX,2020.07.28,2714.00000000,2685.78002930
Adygea_Republic__Russia,XXX,2020.07.27,2679.00000000,2617.83691406
Adygea_Republic__Russia,XXX,2020.07.26,2642.00000000,2644.31689453
Adygea_Republic__Russia,XXX,2020.07.25,2604.00000000,2642.34716797
Adygea_Republic__Russia,XXX,2020.07.24,2568.00000000,2628.39355469
Adygea_Republic__Russia,XXX,2020.07.23,2530.00000000,2585.85839844
Adygea_Republic__Russia,XXX,2020.07.22,2496.00000000,2487.26660156
Adygea_Republic__Russia,XXX,2020.07.21,2470.00000000,2562.73608398
Adygea_Republic__Russia,XXX,2020.07.20,2436.00000000,2481.29614258
Adygea_Republic__Russia,XXX,2020.07.19,2411.00000000,2505.66894531
Adygea_Republic__Russia,XXX,2020.07.18,2384.00000000,2431.93676758
Adygea_Republic__Russia,XXX,2020.07.17,2364.00000000,2385.95556641
Adygea_Republic__Russia,XXX,2020.07.16,2344.00000000,2370.07421875
Adygea_Republic__Russia,XXX,2020.07.15,2326.00000000,2350.23046875
Adygea_Republic__Russia,XXX,2020.07.14,2308.00000000,2351.45312500
Adygea_Republic__Russia,XXX,2020.07.13,2291.00000000,2349.14013672
Adygea_Republic__Russia,XXX,2020.07.12,2275.00000000,2317.30957031
Adygea_Republic__Russia,XXX,2020.07.11,2258.00000000,2299.06762695
Adygea_Republic__Russia,XXX,2020.07.10,2242.00000000,2266.11596680
Adygea_Republic__Russia,XXX,2020.07.09,2224.00000000,2266.02636719
Adygea_Republic__Russia,XXX,2020.07.08,2205.00000000,2237.37524414
Adygea_Republic__Russia,XXX,2020.07.07,2187.00000000,2184.51513672
Adygea_Republic__Russia,XXX,2020.07.06,2167.00000000,2223.38476562
Adygea_Republic__Russia,XXX,2020.07.05,2145.00000000,2201.98413086
Adygea_Republic__Russia,XXX,2020.07.04,2121.00000000,2126.64282227
Adygea_Republic__Russia,XXX,2020.07.03,2094.00000000,2114.18627930
Adygea_Republic__Russia,XXX,2020.07.02,2068.00000000,2136.04760742
Adygea_Republic__Russia,XXX,2020.07.01,2039.00000000,2007.18847656
Adygea_Republic__Russia,XXX,2020.06.30,1981.00000000,1996.10205078
Adygea_Republic__Russia,XXX,2020.06.29,1935.00000000,1929.91333008
Adygea_Republic__Russia,XXX,2020.06.28,1898.00000000,1903.47021484
Adygea_Republic__Russia,XXX,2020.06.27,1847.00000000,1838.77233887
Adygea_Republic__Russia,XXX,2020.06.26,1795.00000000,1819.63708496
Adygea_Republic__Russia,XXX,2020.06.25,1746.00000000,1785.94799805
Adygea_Republic__Russia,XXX,2020.06.24,1712.00000000,1768.43920898
Adygea_Republic__Russia,XXX,2020.06.23,1682.00000000,1731.02246094
Adygea_Republic__Russia,XXX,2020.06.22,1647.00000000,1640.28222656
Adygea_Republic__Russia,XXX,2020.06.21,1607.00000000,1671.80541992
Adygea_Republic__Russia,XXX,2020.06.20,1569.00000000,1589.35290527
Adygea_Republic__Russia,XXX,2020.06.19,1541.00000000,1594.95471191
Adygea_Republic__Russia,XXX,2020.06.18,1511.00000000,1580.45947266
Adygea_Republic__Russia,XXX,2020.06.17,1484.00000000,1465.95935059
Adygea_Republic__Russia,XXX,2020.06.16,1446.00000000,1503.85449219
Adygea_Republic__Russia,XXX,2020.06.15,1415.00000000,1405.09765625
Adygea_Republic__Russia,XXX,2020.06.14,1389.00000000,1396.58618164
Adygea_Republic__Russia,XXX,2020.06.13,1340.00000000,1370.25463867
Adygea_Republic__Russia,XXX,2020.06.12,1311.00000000,1345.52380371
Adygea_Republic__Russia,XXX,2020.06.11,1278.00000000,1346.91723633
Adygea_Republic__Russia,XXX,2020.06.10,1251.00000000,1244.60083008
Adygea_Republic__Russia,XXX,2020.06.09,1213.00000000,1214.91577148
Adygea_Republic__Russia,XXX,2020.06.08,1158.00000000,1164.50207520
Adygea_Republic__Russia,XXX,2020.06.07,1115.00000000,1119.13562012
Adygea_Republic__Russia,XXX,2020.06.06,1069.00000000,1104.13793945
Adygea_Republic__Russia,XXX,2020.06.05,1025.00000000,1049.17565918
Adygea_Republic__Russia,XXX,2020.06.04,995.00000000,1030.86975098
Adygea_Republic__Russia,XXX,2020.06.03,962.00000000,965.97656250
Adygea_Republic__Russia,XXX,2020.06.02,937.00000000,959.35729980
Adygea_Republic__Russia,XXX,2020.06.01,904.00000000,916.28619385
Adygea_Republic__Russia,XXX,2020.05.31,890.00000000,940.81250000
Adygea_Republic__Russia,XXX,2020.05.30,874.00000000,910.67352295
Adygea_Republic__Russia,XXX,2020.05.29,854.00000000,856.68566895
Adygea_Republic__Russia,XXX,2020.05.28,813.00000000,867.71215820
Adygea_Republic__Russia,XXX,2020.05.27,794.00000000,855.75671387
Adygea_Republic__Russia,XXX,2020.05.26,783.00000000,795.68841553
Adygea_Republic__Russia,XXX,2020.05.25,759.00000000,738.77740479
Adygea_Republic__Russia,XXX,2020.05.24,721.00000000,753.73333740
Adygea_Republic__Russia,XXX,2020.05.23,696.00000000,671.93426514
Adygea_Republic__Russia,XXX,2020.05.22,671.00000000,669.59912109
Adygea_Republic__Russia,XXX,2020.05.21,622.00000000,596.20379639
Adygea_Republic__Russia,XXX,2020.05.20,591.00000000,615.49169922
Adygea_Republic__Russia,XXX,2020.05.19,561.00000000,536.89959717
Adygea_Republic__Russia,XXX,2020.05.18,525.00000000,448.11968994
Adygea_Republic__Russia,XXX,2020.05.17,461.00000000,452.25265503
Adygea_Republic__Russia,XXX,2020.05.16,430.00000000,381.85305786
Adygea_Republic__Russia,XXX,2020.05.15,398.00000000,346.09277344
Adygea_Republic__Russia,XXX,2020.05.14,347.00000000,298.00778198
Adygea_Republic__Russia,XXX,2020.05.13,307.00000000,314.44769287
Adygea_Republic__Russia,XXX,2020.05.12,276.00000000,289.47802734
Adygea_Republic__Russia,XXX,2020.05.11,271.00000000,288.27688599
Adygea_Republic__Russia,XXX,2020.05.10,252.00000000,250.09246826
Adygea_Republic__Russia,XXX,2020.05.09,241.00000000,258.86608887
Adygea_Republic__Russia,XXX,2020.05.08,224.00000000,246.41577148
Adygea_Republic__Russia,XXX,2020.05.07,220.00000000,229.78120422
Adygea_Republic__Russia,XXX,2020.05.06,212.00000000,233.90539551
Adygea_Republic__Russia,XXX,2020.05.05,206.00000000,214.95663452
Adygea_Republic__Russia,XXX,2020.05.04,202.00000000,208.89353943
Adygea_Republic__Russia,XXX,2020.05.03,190.00000000,207.05923462
Adygea_Republic__Russia,XXX,2020.05.02,185.00000000,189.43562317
Adygea_Republic__Russia,XXX,2020.05.01,178.00000000,181.34597778
Adygea_Republic__Russia,XXX,2020.04.30,168.00000000,189.45162964
Adygea_Republic__Russia,XXX,2020.04.29,165.00000000,174.15095520
Adygea_Republic__Russia,XXX,2020.04.28,163.00000000,180.23303223
Adygea_Republic__Russia,XXX,2020.04.27,154.00000000,162.18467712
Adygea_Republic__Russia,XXX,2020.04.26,150.00000000,172.53869629
Adygea_Republic__Russia,XXX,2020.04.25,142.00000000,138.89663696
Adygea_Republic__Russia,XXX,2020.04.24,134.00000000,139.87973022
Adygea_Republic__Russia,XXX,2020.04.23,119.00000000,136.73219299
Adygea_Republic__Russia,XXX,2020.04.22,117.00000000,141.13269043
Adygea_Republic__Russia,XXX,2020.04.21,114.00000000,140.66467285
Adygea_Republic__Russia,XXX,2020.04.20,113.00000000,134.62774658
Adygea_Republic__Russia,XXX,2020.04.19,108.00000000,117.45946503
Adygea_Republic__Russia,XXX,2020.04.18,100.00000000,106.62148285
Adygea_Republic__Russia,XXX,2020.04.17,91.00000000,104.01519775
Adygea_Republic__Russia,XXX,2020.04.16,84.00000000,61.80481720
Adygea_Republic__Russia,XXX,2020.04.15,79.00000000,42.06292725
Adygea_Republic__Russia,XXX,2020.04.14,43.00000000,39.85582352
Adygea_Republic__Russia,XXX,2020.04.13,27.00000000,28.06162453
Adygea_Republic__Russia,XXX,2020.04.12,27.00000000,28.71500015
Adygea_Republic__Russia,XXX,2020.04.11,20.00000000,29.39261436
Adygea_Republic__Russia,XXX,2020.04.10,20.00000000,29.84326172
Adygea_Republic__Russia,XXX,2020.04.09,20.00000000,21.07011414
Adygea_Republic__Russia,XXX,2020.04.08,20.00000000,19.27516556
Adygea_Republic__Russia,XXX,2020.04.07,13.00000000,21.24467278
Adygea_Republic__Russia,XXX,2020.04.06,13.00000000,18.91491127
Adygea_Republic__Russia,XXX,2020.04.05,13.00000000,10.11496162
Adygea_Republic__Russia,XXX,2020.04.04,13.00000000,10.25018406
Adygea_Republic__Russia,XXX,2020.04.03,7.00000000,7.36909771
Adygea_Republic__Russia,XXX,2020.04.02,7.00000000,7.19081688
Adygea_Republic__Russia,XXX,2020.04.01,5.00000000,5.54847670
Adygea_Republic__Russia,XXX,2020.03.31,5.00000000,5.43089199
Adygea_Republic__Russia,XXX,2020.03.30,4.00000000,5.54182053
Adygea_Republic__Russia,XXX,2020.03.29,4.00000000,2.33804440
Adygea_Republic__Russia,XXX,2020.03.28,4.00000000,1.41336107
Adygea_Republic__Russia,XXX,2020.03.27,1.00000000,1.91819310
Adygea_Republic__Russia,XXX,2020.03.26,1.00000000,1.91833258
Altai_Krai__Russia,XXX,2020.10.11,15508.00000000,15477.75000000
Altai_Krai__Russia,XXX,2020.10.10,15338.00000000,15019.84570312
Altai_Krai__Russia,XXX,2020.10.09,15169.00000000,15210.50878906
Altai_Krai__Russia,XXX,2020.10.08,15007.00000000,15140.95605469
Altai_Krai__Russia,XXX,2020.10.07,14853.00000000,14850.99804688
Altai_Krai__Russia,XXX,2020.10.06,14711.00000000,14718.73828125
Altai_Krai__Russia,XXX,2020.10.05,14577.00000000,14334.00000000
Altai_Krai__Russia,XXX,2020.10.04,14448.00000000,14233.18847656
Altai_Krai__Russia,XXX,2020.10.03,14334.00000000,14125.00000000
Altai_Krai__Russia,XXX,2020.10.02,14230.00000000,14022.00000000
Altai_Krai__Russia,XXX,2020.10.01,14125.00000000,14042.18750000
Altai_Krai__Russia,XXX,2020.09.30,14022.00000000,13856.86914062
Altai_Krai__Russia,XXX,2020.09.29,13921.00000000,14186.87792969
Altai_Krai__Russia,XXX,2020.09.28,13823.00000000,13882.04296875
Altai_Krai__Russia,XXX,2020.09.27,13728.00000000,13546.00000000
Altai_Krai__Russia,XXX,2020.09.26,13635.00000000,13534.89257812
Altai_Krai__Russia,XXX,2020.09.25,13546.00000000,13691.79980469
Altai_Krai__Russia,XXX,2020.09.24,13459.00000000,13372.61523438
Altai_Krai__Russia,XXX,2020.09.23,13378.00000000,13577.74707031
Altai_Krai__Russia,XXX,2020.09.22,13298.00000000,13375.66992188
Altai_Krai__Russia,XXX,2020.09.21,13217.00000000,13155.88378906
Altai_Krai__Russia,XXX,2020.09.20,13138.00000000,12987.00000000
Altai_Krai__Russia,XXX,2020.09.19,13060.00000000,13022.76562500
Altai_Krai__Russia,XXX,2020.09.18,12987.00000000,13088.85351562
Altai_Krai__Russia,XXX,2020.09.17,12914.00000000,12823.79199219
Altai_Krai__Russia,XXX,2020.09.16,12846.00000000,12863.43554688
Altai_Krai__Russia,XXX,2020.09.15,12780.00000000,12798.71093750
Altai_Krai__Russia,XXX,2020.09.14,12716.00000000,12653.89941406
Altai_Krai__Russia,XXX,2020.09.13,12651.00000000,12645.64843750
Altai_Krai__Russia,XXX,2020.09.12,12588.00000000,12563.68554688
Altai_Krai__Russia,XXX,2020.09.11,12528.00000000,12559.05078125
Altai_Krai__Russia,XXX,2020.09.10,12466.00000000,12342.00000000
Altai_Krai__Russia,XXX,2020.09.09,12405.00000000,12397.30566406
Altai_Krai__Russia,XXX,2020.09.08,12342.00000000,12430.52441406
Altai_Krai__Russia,XXX,2020.09.07,12280.00000000,12339.27441406
Altai_Krai__Russia,XXX,2020.09.06,12216.00000000,12329.08984375
Altai_Krai__Russia,XXX,2020.09.05,12156.00000000,12168.44824219
Altai_Krai__Russia,XXX,2020.09.04,12094.00000000,12345.07421875
Altai_Krai__Russia,XXX,2020.09.03,12033.00000000,12109.59960938
Altai_Krai__Russia,XXX,2020.09.02,11970.00000000,12070.86132812
Altai_Krai__Russia,XXX,2020.09.01,11908.00000000,11904.28710938
Altai_Krai__Russia,XXX,2020.08.31,11844.00000000,11720.00000000
Altai_Krai__Russia,XXX,2020.08.30,11781.00000000,11655.00000000
Altai_Krai__Russia,XXX,2020.08.29,11720.00000000,11716.30175781
Altai_Krai__Russia,XXX,2020.08.28,11655.00000000,11609.64941406
Altai_Krai__Russia,XXX,2020.08.27,11591.00000000,11630.03906250
Altai_Krai__Russia,XXX,2020.08.26,11523.00000000,11451.95410156
Altai_Krai__Russia,XXX,2020.08.25,11456.00000000,11459.31250000
Altai_Krai__Russia,XXX,2020.08.24,11387.00000000,11478.22753906
Altai_Krai__Russia,XXX,2020.08.23,11317.00000000,11186.00000000
Altai_Krai__Russia,XXX,2020.08.22,11251.00000000,11171.24707031
Altai_Krai__Russia,XXX,2020.08.21,11186.00000000,11058.45214844
Altai_Krai__Russia,XXX,2020.08.20,11115.00000000,11050.70703125
Altai_Krai__Russia,XXX,2020.08.19,11042.00000000,11123.69238281
Altai_Krai__Russia,XXX,2020.08.18,10968.00000000,11114.75488281
Altai_Krai__Russia,XXX,2020.08.17,10887.00000000,10906.58984375
Altai_Krai__Russia,XXX,2020.08.16,10802.00000000,10911.27343750
Altai_Krai__Russia,XXX,2020.08.15,10711.00000000,10827.95214844
Altai_Krai__Russia,XXX,2020.08.14,10623.00000000,10648.52929688
Altai_Krai__Russia,XXX,2020.08.13,10534.00000000,10433.63964844
Altai_Krai__Russia,XXX,2020.08.12,10445.00000000,10412.13378906
Altai_Krai__Russia,XXX,2020.08.11,10360.00000000,10190.03515625
Altai_Krai__Russia,XXX,2020.08.10,10273.00000000,10204.27734375
Altai_Krai__Russia,XXX,2020.08.09,10185.00000000,10127.70019531
Altai_Krai__Russia,XXX,2020.08.08,10094.00000000,9918.61914062
Altai_Krai__Russia,XXX,2020.08.07,9999.00000000,10038.49414062
Altai_Krai__Russia,XXX,2020.08.06,9907.00000000,9880.56738281
Altai_Krai__Russia,XXX,2020.08.05,9809.00000000,9794.21582031
Altai_Krai__Russia,XXX,2020.08.04,9714.00000000,9657.53906250
Altai_Krai__Russia,XXX,2020.08.03,9622.00000000,9433.45117188
Altai_Krai__Russia,XXX,2020.08.02,9528.00000000,9405.11132812
Altai_Krai__Russia,XXX,2020.08.01,9433.00000000,9295.74902344
Altai_Krai__Russia,XXX,2020.07.31,9326.00000000,9206.92187500
Altai_Krai__Russia,XXX,2020.07.30,9217.00000000,9062.65820312
Altai_Krai__Russia,XXX,2020.07.29,9109.00000000,9010.01367188
Altai_Krai__Russia,XXX,2020.07.28,8998.00000000,8888.17773438
Altai_Krai__Russia,XXX,2020.07.27,8893.00000000,8751.19433594
Altai_Krai__Russia,XXX,2020.07.26,8786.00000000,8694.49121094
Altai_Krai__Russia,XXX,2020.07.25,8665.00000000,8496.03027344
Altai_Krai__Russia,XXX,2020.07.24,8531.00000000,8438.18554688
Altai_Krai__Russia,XXX,2020.07.23,8391.00000000,8113.21386719
Altai_Krai__Russia,XXX,2020.07.22,8253.00000000,8022.30664062
Altai_Krai__Russia,XXX,2020.07.21,8107.00000000,7758.00000000
Altai_Krai__Russia,XXX,2020.07.20,7941.00000000,7573.00000000
Altai_Krai__Russia,XXX,2020.07.19,7758.00000000,7510.80566406
Altai_Krai__Russia,XXX,2020.07.18,7573.00000000,7184.00000000
Altai_Krai__Russia,XXX,2020.07.17,7382.00000000,7012.83593750
Altai_Krai__Russia,XXX,2020.07.16,7184.00000000,6755.00000000
Altai_Krai__Russia,XXX,2020.07.15,6983.00000000,6585.75439453
Altai_Krai__Russia,XXX,2020.07.14,6755.00000000,6294.00000000
Altai_Krai__Russia,XXX,2020.07.13,6540.00000000,6056.00000000
Altai_Krai__Russia,XXX,2020.07.12,6294.00000000,5821.00000000
Altai_Krai__Russia,XXX,2020.07.11,6056.00000000,5589.00000000
Altai_Krai__Russia,XXX,2020.07.10,5821.00000000,5361.00000000
Altai_Krai__Russia,XXX,2020.07.09,5589.00000000,5121.00000000
Altai_Krai__Russia,XXX,2020.07.08,5361.00000000,4941.99316406
Altai_Krai__Russia,XXX,2020.07.07,5121.00000000,4858.06542969
Altai_Krai__Russia,XXX,2020.07.06,4897.00000000,4640.55664062
Altai_Krai__Russia,XXX,2020.07.05,4709.00000000,4547.65185547
Altai_Krai__Russia,XXX,2020.07.04,4538.00000000,4428.27099609
Altai_Krai__Russia,XXX,2020.07.03,4414.00000000,4346.85595703
Altai_Krai__Russia,XXX,2020.07.02,4299.00000000,4279.64355469
Altai_Krai__Russia,XXX,2020.07.01,4207.00000000,4175.67382812
Altai_Krai__Russia,XXX,2020.06.30,4134.00000000,4095.06787109
Altai_Krai__Russia,XXX,2020.06.29,4059.00000000,4013.02221680
Altai_Krai__Russia,XXX,2020.06.28,3985.00000000,3978.26806641
Altai_Krai__Russia,XXX,2020.06.27,3909.00000000,3878.55004883
Altai_Krai__Russia,XXX,2020.06.26,3831.00000000,3832.16162109
Altai_Krai__Russia,XXX,2020.06.25,3753.00000000,3677.99462891
Altai_Krai__Russia,XXX,2020.06.24,3676.00000000,3659.06225586
Altai_Krai__Russia,XXX,2020.06.23,3600.00000000,3541.72070312
Altai_Krai__Russia,XXX,2020.06.22,3522.00000000,3479.30761719
Altai_Krai__Russia,XXX,2020.06.21,3445.00000000,3365.25341797
Altai_Krai__Russia,XXX,2020.06.20,3371.00000000,3357.05639648
Altai_Krai__Russia,XXX,2020.06.19,3298.00000000,3253.21972656
Altai_Krai__Russia,XXX,2020.06.18,3226.00000000,3229.40039062
Altai_Krai__Russia,XXX,2020.06.17,3153.00000000,3154.67895508
Altai_Krai__Russia,XXX,2020.06.16,3078.00000000,3102.01489258
Altai_Krai__Russia,XXX,2020.06.15,3010.00000000,3004.22778320
Altai_Krai__Russia,XXX,2020.06.14,2939.00000000,2937.89941406
Altai_Krai__Russia,XXX,2020.06.13,2867.00000000,2896.14892578
Altai_Krai__Russia,XXX,2020.06.12,2795.00000000,2751.32470703
Altai_Krai__Russia,XXX,2020.06.11,2726.00000000,2691.69824219
Altai_Krai__Russia,XXX,2020.06.10,2659.00000000,2676.13037109
Altai_Krai__Russia,XXX,2020.06.09,2593.00000000,2651.45996094
Altai_Krai__Russia,XXX,2020.06.08,2524.00000000,2576.50805664
Altai_Krai__Russia,XXX,2020.06.07,2458.00000000,2458.32666016
Altai_Krai__Russia,XXX,2020.06.06,2390.00000000,2431.70703125
Altai_Krai__Russia,XXX,2020.06.05,2319.00000000,2328.95605469
Altai_Krai__Russia,XXX,2020.06.04,2255.00000000,2205.35864258
Altai_Krai__Russia,XXX,2020.06.03,2192.00000000,2178.89770508
Altai_Krai__Russia,XXX,2020.06.02,2135.00000000,2135.83520508
Altai_Krai__Russia,XXX,2020.06.01,2066.00000000,2023.76354980
Altai_Krai__Russia,XXX,2020.05.31,1985.00000000,1936.21276855
Altai_Krai__Russia,XXX,2020.05.30,1915.00000000,1923.29846191
Altai_Krai__Russia,XXX,2020.05.29,1848.00000000,1816.32983398
Altai_Krai__Russia,XXX,2020.05.28,1779.00000000,1761.31286621
Altai_Krai__Russia,XXX,2020.05.27,1708.00000000,1665.53479004
Altai_Krai__Russia,XXX,2020.05.26,1633.00000000,1589.04821777
Altai_Krai__Russia,XXX,2020.05.25,1554.00000000,1529.00500488
Altai_Krai__Russia,XXX,2020.05.24,1485.00000000,1440.56018066
Altai_Krai__Russia,XXX,2020.05.23,1406.00000000,1353.67602539
Altai_Krai__Russia,XXX,2020.05.22,1325.00000000,1322.71203613
Altai_Krai__Russia,XXX,2020.05.21,1254.00000000,1236.39282227
Altai_Krai__Russia,XXX,2020.05.20,1185.00000000,1154.57470703
Altai_Krai__Russia,XXX,2020.05.19,1111.00000000,1135.02587891
Altai_Krai__Russia,XXX,2020.05.18,1054.00000000,1079.14086914
Altai_Krai__Russia,XXX,2020.05.17,1014.00000000,1027.44213867
Altai_Krai__Russia,XXX,2020.05.16,970.00000000,974.31689453
Altai_Krai__Russia,XXX,2020.05.15,925.00000000,950.84069824
Altai_Krai__Russia,XXX,2020.05.14,885.00000000,897.83068848
Altai_Krai__Russia,XXX,2020.05.13,847.00000000,924.65521240
Altai_Krai__Russia,XXX,2020.05.12,809.00000000,808.15942383
Altai_Krai__Russia,XXX,2020.05.11,770.00000000,848.53094482
Altai_Krai__Russia,XXX,2020.05.10,727.00000000,767.59210205
Altai_Krai__Russia,XXX,2020.05.09,707.00000000,743.12097168
Altai_Krai__Russia,XXX,2020.05.08,669.00000000,713.64788818
Altai_Krai__Russia,XXX,2020.05.07,641.00000000,670.11248779
Altai_Krai__Russia,XXX,2020.05.06,621.00000000,692.44268799
Altai_Krai__Russia,XXX,2020.05.05,605.00000000,630.77770996
Altai_Krai__Russia,XXX,2020.05.04,588.00000000,608.18139648
Altai_Krai__Russia,XXX,2020.05.03,555.00000000,581.93420410
Altai_Krai__Russia,XXX,2020.05.02,534.00000000,506.48239136
Altai_Krai__Russia,XXX,2020.05.01,498.00000000,481.62835693
Altai_Krai__Russia,XXX,2020.04.30,451.00000000,463.26702881
Altai_Krai__Russia,XXX,2020.04.29,423.00000000,410.55334473
Altai_Krai__Russia,XXX,2020.04.28,382.00000000,385.08297729
Altai_Krai__Russia,XXX,2020.04.27,348.00000000,335.19763184
Altai_Krai__Russia,XXX,2020.04.26,324.00000000,338.82214355
Altai_Krai__Russia,XXX,2020.04.25,310.00000000,314.63287354
Altai_Krai__Russia,XXX,2020.04.24,283.00000000,188.27018738
Altai_Krai__Russia,XXX,2020.04.23,215.00000000,182.25720215
Altai_Krai__Russia,XXX,2020.04.22,152.00000000,174.70143127
Altai_Krai__Russia,XXX,2020.04.21,144.00000000,190.14482117
Altai_Krai__Russia,XXX,2020.04.20,136.00000000,112.14673615
Altai_Krai__Russia,XXX,2020.04.19,127.00000000,93.93149567
Altai_Krai__Russia,XXX,2020.04.18,84.00000000,87.32578278
